home, away, result, us, B365, BW, IW, LB, PS, WH, VC
West Ham, Bournemouth,D, 23.6641543134, 30.6745988981, 30.8432956962, 29.2938192356, 29.2948305855, 29.552731338, 30.7736426608, 30.0002871788
Swansea, Liverpool,H, 23.0819602525, 30.1129191081, 30.3254385533, 28.8398943209, 28.7405448712, 28.9942625388, 30.2286988406, 29.4311382426
Swansea, Arsenal,H, 22.8741664624, 29.6927510409, 29.9199235493, 28.4441496401, 28.314188282, 28.5761361108, 29.8000160658, 28.9833770486
West Ham, Crystal Palace,D, 22.6930132228, 30.0583303434, 30.2898657458, 28.8278705703, 28.6856168535, 28.9479166259, 30.1714446373, 29.3562584045
Chelsea, Bournemouth,A, 22.4144776123, 29.5407584585, 29.7564593931, 28.3025433079, 28.1389351887, 28.4157967116, 29.6405534399, 28.8010484511
Everton, Leicester,H, 22.1359952535, 29.4749988213, 29.6925059047, 28.2444037731, 28.0683469534, 28.3516075224, 29.5855075683, 28.7276021235
Man City, West Brom,H, 22.7657638133, 30.1283902338, 30.337310621, 28.9198259119, 28.7950452156, 29.0337101507, 30.2375322766, 29.4118945029
Newcastle, Burnley,D, 23.3782395693, 30.0541168216, 30.2599625547, 28.8864925786, 28.7102994529, 28.9378635053, 30.1657090722, 29.3186469145
Stoke, Watford,D, 23.953288153, 30.4370489879, 30.6419850266, 28.8753814674, 29.0966630893, 29.3209803884, 30.5455973404, 29.7011605757
Tottenham, Man United,H, 24.4337367434, 30.8124642703, 31.0240074986, 28.8349190397, 29.0851688364, 29.3165944235, 30.9163838572, 30.0789383535
Leicester, Swansea,D, 24.3089303862, 30.6575346928, 30.8679053226, 28.7166924387, 28.938827373, 29.1567813394, 30.7707527893, 29.9279949573
West Brom, Southampton,A, 24.1041646481, 30.5828740593, 30.7989398053, 28.6527389503, 28.8690599311, 29.1004115536, 30.701787272, 29.8605792269
Crystal Palace, Newcastle,D, 23.9089248733, 30.4987619098, 30.7080307144, 28.6030151934, 28.7980216798, 29.0184613461, 30.6269209619, 29.7872807976
