home, away, result, us, B365, BW, IW, LB, PS, WH, VC
Man United, Southampton,D, 27.1706229351, 30.2085464611, 29.5216123774, 28.3544319476, 28.7005010211, 29.0607735619, 29.7618330824, 29.7844788855
Watford, Swansea,A, 26.8717225302, 29.8295071598, 29.1692664712, 28.0539393368, 28.3601968386, 28.6989777872, 29.4414447329, 29.4244788855
Crystal Palace, Man City,D, 26.5586584211, 29.5898905463, 28.8929506817, 27.8085405638, 28.0721081959, 28.4016030855, 29.1674721302, 29.1459978728
West Brom, Arsenal,D, 26.9627927336, 29.4966069643, 28.8246579988, 27.6903139628, 27.9740689803, 28.2823205743, 29.0923218296, 29.0318426217
Everton, Man United,A, 27.3684156568, 30.0058662235, 29.3246579988, 28.1347584073, 28.4666798177, 28.7873803719, 29.6087537545, 29.5365155189
Stoke, Newcastle,A, 27.0331673955, 29.8726063116, 29.1898265381, 28.0048149044, 28.3632315418, 28.6681750739, 29.4851582489, 29.4340656302
Man City, Watford,H, 27.6646784689, 30.5364777302, 29.8328507002, 28.6688255286, 29.0498957992, 29.2999305715, 30.1601138439, 30.1192206058
Southampton, Crystal Palace,A, 27.4474336012, 30.3104282146, 29.6025667886, 28.5132699731, 28.8090966404, 29.0810509035, 29.9245117496, 29.90869429
Swansea, Tottenham,A, 27.8618910662, 30.9752481592, 30.2095032048, 29.0807846502, 29.4290594426, 29.6871463606, 30.5424892777, 30.5344053252
West Ham, West Brom,H, 27.8325667405, 31.4112822743, 30.6591397572, 29.469673539, 29.8877458833, 30.1427019162, 30.9944725763, 30.9912581171
Arsenal, Chelsea,D, 27.7215341363, 31.8059272103, 31.0499443549, 29.8511764292, 30.2937783659, 30.5348806871, 31.3737829211, 31.3854022613
Tottenham, West Ham,D, 27.4504679576, 31.5740431523, 30.7785157835, 29.6668760879, 29.9844420329, 30.215731751, 31.1424353213, 31.0743602706
Chelsea, Leicester,D, 27.250740516, 31.2459591628, 30.4678728877, 29.4711813717, 29.6751057, 29.9068312274, 30.8334465573, 30.7633182799
Crystal Palace, Burnley,H, 27.1820101173, 31.7056118697, 30.9146813984, 29.9012888986, 30.1098883087, 30.3656308205, 31.2901976121, 31.2169265273
Newcastle, Swansea,D, 27.6164007819, 31.5928069916, 30.7762198599, 29.8381310038, 29.998186181, 30.2521556432, 31.1671206891, 31.0963235123
Tottenham, Everton,H, 28.1602383739, 32.2338326327, 31.4091312523, 30.4056456809, 30.6457846699, 30.9043709838, 31.8057582622, 31.7370332215
Watford, Southampton,D, 28.5823862671, 32.6151599667, 31.7884415972, 30.7871485711, 31.0250145416, 31.291467758, 32.1771868337, 32.1169214896
Bournemouth, Arsenal,H, 28.2068994609, 32.334786135, 31.4962525904, 30.489071648, 30.7665652374, 31.0209682293, 31.9088941507, 31.8467793095
Man United, Stoke,H, 28.7799930112, 32.980780967, 32.0794168906, 31.0918113741, 31.4416327442, 31.664127013, 32.5691054183, 32.4927741416
Arsenal, Crystal Palace,H, 29.2964805644, 33.5090828538, 32.5938201828, 31.6245982593, 31.9688022494, 32.2002940526, 33.1147016771, 33.0271252866
Burnley, Man United,A, 29.7788954544, 34.0877865575, 33.13684441, 32.1522578338, 32.5210537363, 32.7573571012, 33.6805868833, 33.5871252866
Everton, West Brom,D, 30.3329213488, 34.0021334526, 33.0390183231, 32.0960780585, 32.4536380059, 32.6902644495, 33.583289586, 33.5118564694
Leicester, Watford,H, 30.8913310759, 34.4321235221, 33.4772774324, 32.5276570059, 32.8866276966, 33.1302250794, 34.0193419525, 33.9453540064
Man City, Newcastle,H, 31.4844512086, 35.1325545566, 34.1082970272, 33.1777526082, 33.6064505095, 33.7955155542, 34.7391647654, 34.6192479413
West Ham, Bournemouth,D, 31.4077585153, 35.0908878899, 34.0765509954, 33.1342743473, 33.5847113791, 33.7693375437, 34.6865331864, 34.598414608
Southampton, Tottenham,D, 31.3425814392, 34.9462885868, 33.9416589091, 33.0092743473, 33.4527603894, 33.6321847659, 34.5520040384, 34.4449058361
Swansea, Arsenal,H, 31.0865399294, 34.5261205195, 33.5361439051, 32.6135296664, 33.0264038003, 33.2140583379, 34.1233212637, 33.997144642
West Ham, Crystal Palace,D, 30.9831871116, 34.8916998221, 33.9060861016, 32.9972505967, 33.3978323717, 33.585838853, 34.4947498351, 34.370025998
Chelsea, Bournemouth,A, 30.6299767027, 34.3741279371, 33.3726797489, 32.4719233343, 32.8511507069, 33.0537189387, 33.9638586378, 33.8148160446
Everton, Leicester,H, 30.3635477635, 34.3083683, 33.3087262605, 32.4137837994, 32.7805624716, 32.9895297495, 33.9088127662, 33.7413697169
Man City, West Brom,H, 31.0266629102, 34.9617597125, 33.9535309768, 33.0892059382, 33.5072607339, 33.6716323778, 34.5608374745, 34.4256620964
Newcastle, Burnley,D, 31.4857263687, 34.8874863003, 33.8761829105, 33.0558726049, 33.4225149712, 33.5757857324, 34.4890142701, 34.332414508
Stoke, Watford,D, 31.914076748, 35.2704184666, 34.2582053824, 33.0447614938, 33.8088786075, 33.9589026155, 34.8689025382, 34.7149281692
Tottenham, Man United,H, 32.3878992481, 35.6458337489, 34.6402278543, 33.004299066, 33.7973843546, 33.9545166506, 35.2396890551, 35.092705947
Arsenal, Everton,H, 32.9531049647, 36.2757550088, 35.2560636315, 33.5503741514, 34.4241649814, 34.5588212864, 35.8744265046, 35.7021242295
Bournemouth, Stoke,H, 32.9246783891, 36.7118073754, 35.6903966201, 33.9392630403, 34.8510593251, 35.0013787289, 36.3189850262, 36.1377379116
Burnley, Man City,D, 32.7694133002, 36.3666397225, 35.3992152557, 33.754962699, 34.486785175, 34.6497194917, 35.9730563407, 35.7927403759
Leicester, Swansea,D, 32.6114706117, 36.211710145, 35.2431130797, 33.636736098, 34.3404437116, 34.4899064076, 35.8274252727, 35.6417969796
West Brom, Southampton,A, 32.4629436019, 36.1370495115, 35.1741475625, 33.5727826096, 34.2706762698, 34.4335366218, 35.7584597555, 35.5743812493
Crystal Palace, Newcastle,D, 32.2779631118, 36.052937362, 35.0832384716, 33.5230588527, 34.1996380184, 34.3515864143, 35.6835934453, 35.50108282
Watford, Chelsea,H, 31.9698533568, 35.6617063333, 34.7003516954, 33.1717075013, 33.8418398533, 33.9706742522, 35.3066571286, 35.1241465033
Everton, Crystal Palace,H, 31.8749787645, 35.6559592069, 35.0845324864, 33.5431360728, 34.239567126, 34.3706742522, 35.6952285572, 35.5263204163
Man City, Leicester,H, 32.403759909, 36.2842820682, 35.6977400336, 34.1065163545, 34.9003600775, 34.9978368819, 36.319578193, 36.2003886162
Swansea, Burnley,H, 32.9311535121, 36.6613122306, 36.071303252, 34.4743324464, 35.2840810078, 35.3871583502, 36.6916712163, 36.5914500687
Tottenham, Arsenal,H, 33.4200498275, 36.6503232196, 36.0499128776, 34.4406245813, 35.2569070947, 35.3715170572, 36.6534198501, 36.5600364561
West Ham, Watford,H, 33.8713588319, 36.5920481613, 36.0267914903, 34.4232835408, 35.2159714222, 35.3390058464, 36.5952803152, 36.537564546
Newcastle, Man United,H, 33.5160227381, 36.2338529496, 35.6751933168, 34.0837486571, 34.8561194333, 34.9753694828, 36.2399689599, 36.1609411694
Chelsea, West Brom,H, 34.0647997946, 36.800826727, 36.2615125351, 34.6311939125, 35.4439479257, 35.5573630519, 36.8270531087, 36.7599323421
Bournemouth, Newcastle,D, 33.9743534891, 36.769942808, 36.2395345131, 34.6199579575, 35.4218484782, 35.5192678138, 36.7828542136, 36.7384269658
Burnley, Southampton,D, 34.3942780817, 37.1230179788, 36.5825577689, 34.9920509807, 35.776878064, 35.8676841034, 37.1488518524, 37.0887094517
Leicester, Stoke,D, 34.8341460687, 36.9977877762, 36.4631690392, 34.8738243798, 35.651878064, 35.7134951551, 37.046412828, 36.9747493377
Watford, Everton,H, 34.6703866844, 37.3807199425, 36.8564274662, 34.8450887476, 36.0404494926, 36.1006968905, 37.421412828, 37.3681919607
Crystal Palace, Tottenham,A, 35.2256460964, 37.9362754981, 37.4076085685, 35.3778756328, 36.5710617375, 36.6353876899, 37.9541997132, 37.9196625489
Man United, Chelsea,H, 35.6495872692, 38.3234436397, 37.798670021, 35.7711340598, 36.9482045946, 37.023365832, 38.333510058, 38.2974403267
Arsenal, Man City,A, 36.0887112047, 38.7637567512, 38.2395517846, 36.195376484, 37.3746005337, 37.46206315, 38.7821640959, 38.739748019
Burnley, Everton,H, 35.9233672694, 39.1338354914, 38.6073678765, 36.1256090422, 37.7510711219, 37.8444488802, 39.1571640959, 39.1175257968
Leicester, Bournemouth,D, 36.3630878761, 39.0595780656, 38.5866424879, 36.0624511474, 37.7086533064, 37.7608697258, 39.0667118346, 39.0485602795
Southampton, Stoke,D, 36.3513047409, 38.9200431819, 38.4618824111, 35.979549593, 37.5727309763, 37.5992258902, 38.880665323, 38.8944351662
Swansea, West Ham,H, 36.792268588, 38.8917945943, 38.4387610239, 35.9624067359, 37.9256721528, 37.5811875587, 38.8691710701, 38.8717851096
Watford, West Brom,H, 37.2419261274, 39.3091765686, 38.8688685507, 36.3754502141, 38.3301665348, 37.9897897093, 39.2822145484, 39.288897409
Man City, Chelsea,H, 37.8308509386, 39.8172205991, 39.3599399793, 36.8405664932, 38.8270048366, 38.4947813898, 39.7985656671, 39.7930990897
Crystal Palace, Man United,A, 38.2894445655, 40.3741020629, 39.8958014797, 37.3682260677, 39.3718497653, 39.0273115103, 40.3370909364, 40.3429812578
Chelsea, Crystal Palace,H, 38.7938449233, 41.0040233227, 40.5027378959, 37.9357407448, 39.9993454869, 39.6420872359, 40.9550684645, 40.9916838526
Newcastle, Southampton,H, 38.7393593967, 40.957326284, 40.467854175, 37.8776012099, 39.9522866634, 39.6104130277, 40.9205857059, 40.9462293072
West Brom, Leicester,A, 38.652981157, 40.9290776964, 40.4331720941, 37.819461675, 39.940590757, 39.5868704268, 40.909091453, 40.9293753746
West Ham, Burnley,A, 38.3694971806, 40.784963285, 40.2758687233, 37.6639061195, 39.7977336141, 39.4466732746, 40.7646470086, 40.7865182317
Arsenal, Watford,H, 38.2794267855, 41.3229833711, 40.7902720155, 38.1966930047, 40.3202416527, 39.9872138151, 41.3102432673, 41.3069643284
Bournemouth, Tottenham,A, 38.8335835471, 41.8409116579, 41.2932057958, 38.72947989, 40.8308799506, 40.4990434681, 41.8089963845, 41.8216119927
Stoke, Man City,A, 39.4351015202, 42.5002523173, 41.9206189233, 39.332219616, 41.4910912182, 41.1184918085, 42.4509716932, 42.4490251201
Bournemouth, West Brom,H, 39.8902378682, 42.9796387027, 42.3876239994, 39.7637985634, 41.9446994656, 41.5939489788, 42.8992118588, 42.917317803
Stoke, Everton,A, 39.7834336085, 42.8907748107, 42.2956699764, 39.6495128491, 41.8623465244, 41.5046632645, 42.806188603, 42.8277321367
Everton, Man City,A, 40.1929033563, 43.4778589594, 42.86767536, 40.232334935, 42.4624728668, 42.1062987786, 43.3871865524, 43.4371343422
Man United, Swansea,H, 40.7537934148, 44.0575691043, 43.4950884874, 40.8931278865, 43.0923941266, 42.7443355884, 44.0301143467, 44.1112916456
Watford, Bournemouth,D, 41.1967755616, 44.4366013624, 43.8814521238, 40.8874136008, 43.4854577105, 43.1264941787, 44.4209189444, 44.5001805344
West Brom, Burnley,A, 40.8138232765, 44.3668339205, 43.8178683087, 40.8176461589, 43.4322032726, 43.0746339758, 44.3763180054, 44.4431029089
West Ham, Southampton,H, 40.6009863094, 44.2908105287, 43.7485041469, 40.7420647636, 43.3671145152, 43.0081925343, 44.3180429471, 44.3724878747
Arsenal, Stoke,H, 41.2084468587, 44.8867580853, 44.337628014, 41.2881398489, 43.9713441224, 43.5937630041, 44.9132810424, 44.9735807709
Chelsea, Tottenham,A, 41.6283526661, 44.7715507121, 44.2353552867, 41.1631398489, 43.8666929597, 43.4861048465, 44.8086298796, 44.861598688
