home, away, result, us, B365, BW, IW, LB, PS, WH, VC
Watford, Stoke,A, 8.08078995495, 15.231605896, 15.7040167577, 15.0706739721, 14.2982729338, 14.6795010518, 15.9646678223, 14.8508120139
West Brom, Man City,A, 8.48745797879, 15.8173353955, 16.3092799156, 15.6734136982, 14.9466519861, 15.2848669054, 16.572262759, 15.477318038
Leicester, Everton,H, 8.47882361598, 16.2214302231, 16.7070699709, 15.6677639807, 15.3330156225, 15.6820831795, 16.9590030905, 15.8686223858
Burnley, Newcastle,H, 8.38640957605, 16.1645474017, 16.637705809, 15.5921825853, 15.2797611846, 15.632477768, 16.9129201411, 15.8040697244
Newcastle, Bournemouth,A, 8.33569950125, 15.937743278, 16.4207745921, 15.3606036379, 15.0689503738, 15.3911335725, 16.7001541837, 15.5772656007
Southampton, Burnley,A, 8.30167295107, 15.5313620857, 16.0043923395, 15.0601110271, 14.6738108599, 14.9630263426, 16.2862724356, 15.1697025755
Stoke, Leicester,D, 8.29061411849, 15.9026939141, 16.3858952297, 15.4416139173, 15.051614874, 15.3376045203, 16.6540885276, 15.5425839314
West Ham, Liverpool,A, 8.71193054716, 16.3697757647, 16.8510115088, 15.9145203212, 15.5326509517, 15.8197318089, 17.1140701283, 16.0229332764
Chelsea, Man United,H, 9.13741564934, 16.7293263265, 16.8278901215, 15.9028924142, 15.5209550453, 15.8141327048, 17.102706492, 16.0150057566
Everton, Watford,H, 9.53738986841, 17.1210564679, 17.2234945171, 16.2917813031, 15.9073186817, 16.2104609985, 17.5004965472, 16.4150057566
Man City, Arsenal,H, 9.98754120281, 17.6422517424, 17.7630628624, 16.7587416556, 16.4191297053, 16.7474721717, 18.0291974535, 16.9358390899
Tottenham, Crystal Palace,H, 10.4300172243, 18.2646583814, 18.365472501, 17.3377804512, 17.0378023712, 17.3442113021, 18.6678350267, 17.5475412176
Arsenal, Tottenham,H, 10.7718685597, 18.1856817407, 18.3022541102, 17.2458264282, 16.9568775157, 17.2667776738, 18.5882895722, 17.4697634398
Burnley, Swansea,H, 11.1852004636, 18.6139472653, 18.7261671536, 17.7041597615, 17.3854489443, 17.7112221183, 19.0183970991, 17.9128014145
Crystal Palace, Everton,D, 11.6126569819, 18.609467982, 19.0975957251, 18.0820667382, 17.3738210373, 17.7001967599, 19.0183970991, 17.8961901188
Leicester, Man City,A, 12.0134710725, 19.1824474754, 19.6280997039, 18.6281418236, 17.9393566328, 18.2560249808, 19.6177661842, 18.4691696122
Liverpool, Southampton,H, 12.522017107, 19.767242797, 20.2010163705, 19.1798659615, 18.5107852042, 18.8256701845, 20.1959974767, 19.0666538889
Man United, Newcastle,H, 12.9715208311, 20.4162692573, 20.822302162, 19.7774755232, 19.1781363336, 19.5077984246, 20.8695726063, 19.6965751487
West Brom, Chelsea,A, 12.9682611873, 20.9530157478, 21.3289100915, 20.3051350977, 19.7100512272, 20.0390484246, 21.4171715953, 20.2187138288
Watford, West Ham,H, 12.9124941067, 21.3540852666, 21.7377498705, 20.2994853802, 20.1011126797, 20.4413838811, 21.8084759432, 20.6165632911
West Ham, Leicester,D, 13.3236286305, 21.7375694295, 22.1192527607, 20.6809882704, 20.4804230245, 20.8152577549, 22.1762920351, 21.0007440821
Crystal Palace, Stoke,H, 13.2112195734, 22.1568566412, 22.5386075994, 21.0698771593, 20.8947876654, 21.2372472837, 22.6110746438, 21.4195922496
Liverpool, Chelsea,D, 13.1395457167, 22.5464670308, 22.9296690519, 21.0586412042, 21.2970223023, 21.6279054578, 22.5779254725, 21.8087814388
Newcastle, Watford,A, 13.0171707436, 22.405162683, 22.7948375912, 20.9030856487, 21.1557793644, 21.4754730254, 22.4382606681, 21.6566075258
Swansea, Bournemouth,D, 13.4363791441, 22.7732261031, 23.1553027075, 21.2845885388, 21.5204852468, 21.8441314245, 22.80607676, 22.0259257076
Tottenham, West Brom,D, 13.3613794801, 22.3431185763, 22.8095707094, 21.0391897658, 21.1407384113, 21.4706208837, 22.3692951508, 21.6966574149
Burnley, Arsenal,A, 13.3408618632, 22.8618735643, 23.3010237009, 21.5481183372, 21.6486889414, 21.9630958001, 22.8790657541, 22.2110607071
Southampton, Everton,H, 13.0755485228, 23.334981134, 23.7642663998, 21.9611618155, 22.1214535868, 22.4442552204, 23.3425055069, 22.7048878676
Leicester, Tottenham,H, 13.4682912708, 23.0295300062, 23.4715834729, 21.6705214214, 21.8329920483, 22.154236388, 23.046389002, 22.3997235483
Watford, Man United,A, 13.8821174371, 23.5129554205, 23.9500523725, 22.1512906522, 22.3144735298, 22.6353174691, 23.5225794782, 22.882260313
West Brom, Newcastle,D, 14.3440709402, 23.4683623325, 23.9271952296, 22.1455103054, 22.2805752247, 22.6044464658, 23.4887956944, 22.8599885981
Bournemouth, Burnley,A, 14.0945919498, 23.2286503983, 23.7037909743, 21.9788436387, 22.0577491378, 22.3539393664, 23.2531936002, 22.6205230277
Chelsea, Swansea,H, 14.6190714999, 23.8780010477, 24.3789137239, 22.6396365902, 22.7698930658, 23.0079913541, 23.9277967748, 23.3280701975
Everton, West Ham,H, 14.5894196875, 24.245598813, 24.3675500875, 22.6339868727, 22.7524512054, 23.3805188267, 24.2985832917, 23.7025195367
Man City, Southampton,H, 15.1555430591, 24.8656897597, 25.0298017431, 23.2677004342, 23.4275902046, 23.9955884417, 24.9731864663, 24.3223542475
Stoke, Liverpool,A, 15.1425804584, 25.3836180466, 25.5327355235, 23.7953600087, 23.9382285024, 24.5046650005, 25.4719395835, 24.8370019118
Arsenal, Man United,A, 14.9806459283, 25.2835055606, 25.4407815005, 23.7144351532, 23.8297104161, 24.3957761116, 25.3914798134, 24.7308566604
Chelsea, Newcastle,H, 15.5730608419, 25.94284622, 26.0460446584, 24.3171748792, 24.4879382642, 25.0406402296, 26.033455122, 25.397523327
Leicester, Burnley,H, 15.9952449201, 26.4222326054, 26.5092873573, 24.7487538266, 24.9679382642, 25.5206782524, 26.5165469094, 25.8769097125
Stoke, Swansea,H, 16.4449774997, 26.8795496786, 26.9566557784, 25.1803327739, 25.4171983065, 25.9826021001, 26.9563374853, 26.3392212703
