home, away, result, us, B365, BW, IW, LB, PS, WH, VC
Swansea, Arsenal,H,23.35527491,40.95228884,40.74112554,39.34009043,39.48016934,39.64663791,40.84503436,40.55654932
West Ham, Crystal Palace,D,23.78277833,41.31786814,41.11106773,39.72381136,39.85159791,40.01841842,41.21646294,40.92943067
Chelsea, Bournemouth,A,23.61831726,40.80029625,40.57766138,39.1984841,39.30491625,39.48629851,40.68557174,40.37422072
Everton, Leicester,H,24.00877027,40.73453662,40.51370789,39.14034456,39.23432801,39.42210932,40.63052587,40.30077439
Man City, West Brom,H,24.45750994,41.38792803,41.15851261,39.8157667,39.96102627,40.10421195,41.28255058,40.98506677
Newcastle, Burnley,D,24.86228372,41.31365462,41.08116454,39.78243337,39.87628051,40.0083653,41.21072737,40.89181918
Stoke, Watford,D,25.24721814,41.69658678,41.46318701,39.77132226,40.26264415,40.39148219,41.59061564,41.27433284
Tottenham, Man United,H,25.71602385,42.07200207,41.84520949,39.73085983,40.25114989,40.38709622,41.96140216,41.65211062
Arsenal, Everton,H,26.17580613,42.70192333,42.46104526,40.27693491,40.87793052,40.99140086,42.59613961,42.2615289
Bournemouth, Stoke,H,26.10074908,43.13797569,42.89537825,40.6658238,41.30482487,41.4339583,43.04069813,42.69714259
Burnley, Man City,D,26.44550257,42.79280804,42.60419689,40.48152346,40.94055072,41.08229906,42.69476944,42.35214505
Leicester, Swansea,D,26.33033184,42.63787846,42.44809471,40.36329686,40.79420925,40.92248598,42.54913837,42.20120165
West Brom, Southampton,A,26.22841945,42.56321783,42.37912919,40.29934337,40.72444181,40.86611619,42.48017286,42.13378592
Crystal Palace, Newcastle,D,26.12368605,42.47910568,42.2882201,40.24961962,40.65340356,40.78416598,42.40530655,42.06048749
Liverpool, Tottenham,D,26.51841601,42.87593108,42.68166273,40.64287804,41.0556382,41.17926716,42.79661089,42.46474281
Watford, Chelsea,H,26.48881183,42.48470005,42.29877595,40.29152669,40.69784003,40.79835499,42.41967458,42.0878065
Everton, Crystal Palace,H,26.40730711,42.47895292,42.68295674,40.66295526,41.0955673,41.19835499,42.80824601,42.48998041
Man City, Leicester,H,26.81909286,43.10727578,43.29616429,41.22633554,41.75636025,41.82551762,43.43259564,43.16404861
Swansea, Burnley,H,27.23265117,43.48430594,43.66972751,41.59415164,42.14008118,42.21483909,43.80468866,43.55511006
Tottenham, Arsenal,H,27.19841638,43.47331693,43.64833713,41.56044377,42.11290727,42.1991978,43.7664373,43.52369645
West Ham, Watford,H,27.19469246,43.41504188,43.62521575,41.54310273,42.0719716,42.16668659,43.70829776,43.50122454
Newcastle, Man United,H,27.1307389,43.05684666,43.27361757,41.20356785,41.71211961,41.80305022,43.35298641,43.12460116
Southampton, Liverpool,A,27.0100273,43.48585586,43.70508965,41.6491637,42.14801705,42.2562945,43.79124552,43.56690885
Chelsea, West Brom,H,27.42467072,44.05282963,44.29140887,42.19660896,42.73584554,42.83828807,44.37832967,44.16590003
Bournemouth, Newcastle,D,27.80505102,44.02194572,44.26943085,42.185373,42.71374609,42.80019283,44.33413077,44.14439465
Burnley, Southampton,D,27.74563108,44.37502089,44.61245411,42.55746603,43.06877568,43.14860912,44.70012841,44.49467714
Leicester, Stoke,D,27.71521533,44.24979068,44.49306538,42.43923942,42.94377568,42.99442017,44.59768939,44.38071702
Liverpool, West Ham,H,27.69331652,44.84831739,45.11518519,43.04197915,43.5711888,43.63019041,45.22203902,45.02671186
Watford, Everton,H,27.68935356,45.23124955,45.50844362,43.01324352,43.95976023,44.01739214,45.59703902,45.42015448
Crystal Palace, Tottenham,A,27.62960744,45.78680511,46.05962472,43.5460304,44.49037248,44.55208294,46.12982591,45.97162507
Man United, Chelsea,H,27.62671435,46.17397325,46.45068617,43.93928883,44.86751533,44.94006108,46.50913625,46.34940284
Arsenal, Man City,A,27.46903511,46.61428636,46.89156794,44.36353125,45.29391127,45.3787584,46.95779029,46.79171054
Burnley, Everton,H,27.83870265,46.9843651,47.25938403,44.29376381,45.67038186,45.76114413,47.33279029,47.16948831
Leicester, Bournemouth,D,28.26707742,46.91010768,47.23865864,44.23060592,45.62796405,45.67756498,47.24233803,47.1005228
Liverpool, Newcastle,H,28.68641437,47.55610251,47.86077846,44.83334564,46.288757,46.29274822,47.9025493,47.73290054
